image,true_label,predicted,confidence,correct
774_jpg.rf.02beae9408e8df29c97df854d43fbd85.jpg,contaminated,contaminated,1.0,True
2113_jpg.rf.6189f7ea058e51eebdcff3d0d2bca79f.jpg,contaminated,contaminated,1.0,True
5584_jpg.rf.fd928e558fd181f0d63d91dd1ec0c639.jpg,contaminated,contaminated,1.0,True
4200_png.rf.0666d95a5b70b6f4a0f1da91fedaa43d.jpg,contaminated,contaminated,1.0,True
625_jpg.rf.a7b4ff85d4409000dc9f8633de859ac6.jpg,contaminated,contaminated,1.0,True
519_png.rf.a84976abd8c3d684c8a3753078563689.jpg,contaminated,contaminated,1.0,True
3930_png.rf.efb4d74ed3adb6f1e049aa80cfa50d0f.jpg,contaminated,contaminated,1.0,True
2206_jpg.rf.4bad8914b3503f64c0b1a237863faa13.jpg,contaminated,contaminated,1.0,True
4558_png.rf.0a3811e470a904b0f64acc71a5e290e0.jpg,contaminated,contaminated,1.0,True
2895_jpg.rf.301442c4ca71a30af17bfbaa533d607b.jpg,contaminated,contaminated,1.0,True
3433_jpg.rf.15e675c738fd81374b3f9a7e72aabe4f.jpg,contaminated,contaminated,1.0,True
951_jpg.rf.6236a566d40dcb1adbf1fa8fa317149d.jpg,contaminated,contaminated,1.0,True
3270_jpg.rf.132a8b10c72a646783fef6448789cca3.jpg,contaminated,contaminated,1.0,True
55_png.rf.636617eaa9da5edb7ba8c9bd3bc11cd4.jpg,contaminated,contaminated,1.0,True
1790_jpg.rf.5cc27b9ac3e94c40b05ef23d1877de44.jpg,contaminated,contaminated,1.0,True
66_png.rf.6300cb15c49363df99acaf37f7770ce3.jpg,contaminated,contaminated,1.0,True
4441_jpg.rf.1ed6141c822f59394c27e245c8d3961c.jpg,contaminated,contaminated,1.0,True
3360_png.rf.25e213b1dae522912749de61ad9d7253.jpg,contaminated,contaminated,1.0,True
5766_jpg.rf.544f2c94c03b7e3a9390fb654335c0b2.jpg,contaminated,contaminated,1.0,True
5540_jpg.rf.14019a65281d46a5448512aa6ce82d13.jpg,contaminated,contaminated,0.8905,True
1727_jpg.rf.a3cd5466876eebb20a4f153ade98a3a5.jpg,contaminated,contaminated,1.0,True
483_jpg.rf.b595b32676c6e4cd26d3181ab5933eba.jpg,contaminated,contaminated,1.0,True
1128_jpg.rf.f85729fed25050e5d37eda0e04c7a2f1.jpg,contaminated,contaminated,1.0,True
845_jpg.rf.01a12c05330d973e3596e434373ebcc6.jpg,contaminated,contaminated,1.0,True
2357_png.rf.c00eaa0ec6d6d177b2b2ef2334aa2f7d.jpg,contaminated,contaminated,1.0,True
5221_jpg.rf.f57703eecf79623fdd826388c3d2a245.jpg,contaminated,contaminated,0.889,True
3417_jpg.rf.811d8f19e05457ca4ce174ed9d1d6ee3.jpg,contaminated,contaminated,1.0,True
4998_png.rf.6c6def35a256c26aba68204c2d5c38d0.jpg,contaminated,contaminated,1.0,True
4193_png.rf.a47a6baf3ea0e4c092cec7f447d843d3.jpg,contaminated,contaminated,1.0,True
51_png.rf.c08d94dd41f69c4016c9a227b08a39ec.jpg,contaminated,contaminated,1.0,True
2432_jpg.rf.eebbdbf92537e4d982821645cfdca46a.jpg,contaminated,contaminated,1.0,True
510_png.rf.3a67eec5fc57a79d332e2c00b88a40c2.jpg,contaminated,contaminated,1.0,True
4746_png.rf.e4ac66e1bb128620a0748bf0368b4cd1.jpg,contaminated,contaminated,1.0,True
5047_jpg.rf.8f1a1f2e6e36c36a2edfcae723110b37.jpg,contaminated,contaminated,1.0,True
3084_jpg.rf.8d875208a8e91a8f447b5e670613fa93.jpg,contaminated,contaminated,1.0,True
4198_png.rf.478731cdd7374aab2831e46a96827a4b.jpg,contaminated,contaminated,1.0,True
4329_jpg.rf.f89a7a8433a324237fe51e2c72d4c4aa.jpg,contaminated,contaminated,1.0,True
4870_png.rf.32d96a8caba90f2aaf9710f99bcfaa36.jpg,contaminated,contaminated,1.0,True
5946_jpg.rf.47b1f1f7e3d1944c574d302d6bd4d982.jpg,contaminated,contaminated,0.667,True
3214_jpg.rf.0c315948555f6042cc47fb1d66b8c12e.jpg,contaminated,contaminated,1.0,True
5450_jpg.rf.f14a63afb536cd95f32bba089cc3ee60.jpg,contaminated,contaminated,0.9981,True
1421_jpg.rf.a3801e051b52abc9b61d3e74dab10013.jpg,contaminated,contaminated,1.0,True
3760_png.rf.56266f5f52162a562a22b3a4c943aa4a.jpg,contaminated,contaminated,1.0,True
3656_png.rf.684f94335bd8e23d85ced47de9d1aad6.jpg,contaminated,contaminated,1.0,True
4213_png.rf.75a7ff6ad84cd0dc6e7673a8a902ee46.jpg,contaminated,contaminated,1.0,True
4157_png.rf.63a9ce10a944ab7ea03a4488b348a064.jpg,contaminated,contaminated,1.0,True
1401_jpg.rf.2c11b736ff534669d181a00892a7260b.jpg,contaminated,contaminated,1.0,True
2261_jpg.rf.9c43652d093d2a51873e10aa35e46cf7.jpg,contaminated,contaminated,1.0,True
3914_png.rf.f841c01365c989c7b75c187c88652c2b.jpg,contaminated,contaminated,1.0,True
1630_jpg.rf.821e2a31a78329b6ec324f20a51bae42.jpg,contaminated,contaminated,1.0,True
2993_png.rf.8efa90d45787be7f8c6b63974d5cbd07.jpg,contaminated,contaminated,1.0,True
2209_jpg.rf.cc761bbe2a89a642935ba54a97070efa.jpg,contaminated,contaminated,1.0,True
4064_png.rf.44ba0654e5878f86bd6540af3a8c61f4.jpg,contaminated,contaminated,1.0,True
5508_jpg.rf.81b9fa64ec309511740ab3cfafe48747.jpg,contaminated,contaminated,1.0,True
3332_png.rf.92a1b58e4852465e36186489be951bcb.jpg,contaminated,contaminated,1.0,True
5113_jpg.rf.d9a92fc296ffe777a5ee6f2e285998fc.jpg,contaminated,contaminated,1.0,True
1275_jpg.rf.cb8845badf8e88134825c0256d50b32e.jpg,contaminated,contaminated,1.0,True
1784_jpg.rf.2eb8ceab032245c8fde09ae47dfa1306.jpg,contaminated,contaminated,1.0,True
4094_png.rf.518c483a41977522528009b75c8ea024.jpg,contaminated,contaminated,1.0,True
1295_jpg.rf.573caebe915ff6c46eb9eb76a3c10f45.jpg,contaminated,contaminated,1.0,True
4916_jpg.rf.6d86f84f796d3eb96fbec4fee51f6afa.jpg,contaminated,contaminated,1.0,True
735_jpg.rf.48f68e1e74e1637b9c66c6c543b94bda.jpg,contaminated,contaminated,1.0,True
3076_jpg.rf.94caeaed34ce7ed5c27ab4a7613cd84d.jpg,contaminated,contaminated,1.0,True
4766_png.rf.80d7bac2df464126663166be5cffaacf.jpg,contaminated,contaminated,1.0,True
5617_jpg.rf.8f2797acb684cd1bbbbf8a9bba1e13b2.jpg,contaminated,contaminated,1.0,True
1613_jpg.rf.f3183aa9679d602bd93297cd87f719c9.jpg,contaminated,contaminated,1.0,True
4851_png.rf.2c58f781055bdc1db6404ee42c48b467.jpg,contaminated,contaminated,1.0,True
5429_jpg.rf.34b6635382cbbe62f410069b1bceb075.jpg,contaminated,contaminated,1.0,True
4035_png.rf.b38827a003748095b2c5ab0420e9dd3e.jpg,contaminated,contaminated,1.0,True
350_jpg.rf.5304a0a264c86dbed3376cdec27048b8.jpg,contaminated,contaminated,1.0,True
2221_jpg.rf.5295aa9e1adac1203188a5aa08ece83e.jpg,contaminated,contaminated,1.0,True
4217_png.rf.8c7b230cb8c728977314402f44b1d34f.jpg,contaminated,contaminated,1.0,True
5325_jpg.rf.093ea80ad8539137b82157e3c5747ed6.jpg,contaminated,contaminated,1.0,True
2249_jpg.rf.3736758f6bfae9e5e4b06038ceb83a79.jpg,contaminated,contaminated,1.0,True
1178_jpg.rf.28f87253009afc7590a6d2f63ff353f1.jpg,contaminated,contaminated,1.0,True
5287_jpg.rf.673fea79a57881943c5834dd112dac99.jpg,contaminated,contaminated,1.0,True
337_jpg.rf.8d3cfaf017cf3fc0826d0216848d8150.jpg,contaminated,contaminated,1.0,True
647_jpg.rf.666d4f2adc2b22593a0b7ace4e7d7b46.jpg,contaminated,contaminated,1.0,True
1448_jpg.rf.99cd41e9a7c869e84e14df0e54bf2002.jpg,contaminated,contaminated,1.0,True
501_png.rf.1335e08026ffd286142027deeab93f14.jpg,contaminated,contaminated,1.0,True
2955_jpg.rf.a9d9469cc567d025549a4a0724097cd4.jpg,contaminated,contaminated,0.9294,True
354_png.rf.811a8fd70fca47308527e58a57dc5b5a.jpg,contaminated,contaminated,1.0,True
5049_jpg.rf.58e9fe405fd2ff31d7a4cb1abaa8543d.jpg,contaminated,contaminated,1.0,True
1451_jpg.rf.fecf3432a04be446a16cb59fc439db00.jpg,contaminated,contaminated,1.0,True
939_jpg.rf.b8b26fb5a99098d98cbd1c2f65b1008c.jpg,contaminated,contaminated,1.0,True
5315_jpg.rf.7435d18cf340f4ce4e9ff7badf342716.jpg,contaminated,contaminated,1.0,True
465_jpg.rf.92d41e2a049e9aec99154de3c415d43f.jpg,contaminated,contaminated,1.0,True
2364_png.rf.4833ca37cb50a53e7403eb57adbb5aa9.jpg,contaminated,contaminated,1.0,True
4791_png.rf.140d0a1865705111613f18421c797c9e.jpg,contaminated,contaminated,1.0,True
3324_jpg.rf.6bb7a0105dff8032f204218935053aad.jpg,contaminated,contaminated,1.0,True
3104_jpg.rf.ccc0141db4467d766a76c9e718b2f971.jpg,contaminated,contaminated,1.0,True
5962_jpg.rf.9562ea7fa0e0f55c9c668d42b57b40ef.jpg,contaminated,contaminated,0.9991,True
2472_jpg.rf.de4a1355f5ef600640f7a52861ad5f62.jpg,contaminated,contaminated,1.0,True
3392_jpg.rf.f3ce516d68ab5512bf92087c434b1874.jpg,contaminated,contaminated,1.0,True
902_jpg.rf.1803b6d4bc3236018da8586bad86742d.jpg,contaminated,contaminated,0.5458,True
616_jpg.rf.d5c5b22ee585bfd2fefbbf3cee39eb6d.jpg,contaminated,contaminated,1.0,True
914_jpg.rf.29e75902aee757ce95d0ab73774fe9ef.jpg,contaminated,contaminated,1.0,True
2638_jpg.rf.6a60e181cc46d1cfc0b9a6db5a8fe2e2.jpg,contaminated,contaminated,1.0,True
2641_jpg.rf.0122eef144157a3ad74b02ab6d88202a.jpg,contaminated,contaminated,1.0,True
3518_png.rf.af4aa1e1def0d84aa6622a794db0ea20.jpg,contaminated,contaminated,1.0,True
1987_jpg.rf.949b399b10a6b7ee2d12d53df1658327.jpg,contaminated,contaminated,0.9998,True
4296_jpg.rf.9a2ba39768975c856dae8004d6f1994d.jpg,contaminated,contaminated,0.9999,True
222_jpg.rf.f3690e4ec204d85ab756b030f5b8b02d.jpg,contaminated,contaminated,1.0,True
820_jpg.rf.747f16ed957baf3bfdf87ffde1358c20.jpg,contaminated,contaminated,1.0,True
2316_jpg.rf.32e5874baf9a56c3626b2b735e8ef515.jpg,contaminated,contaminated,1.0,True
5812_jpg.rf.e24b7d3078640e6ec109ce254b41c464.jpg,contaminated,contaminated,1.0,True
4814_png.rf.303e560079e764164bca9047de606c1d.jpg,contaminated,contaminated,1.0,True
2077_jpg.rf.62d667321692d0659ecc587546d924e3.jpg,contaminated,contaminated,1.0,True
4810_png.rf.bdcde0b02f320702d3ce20c118525050.jpg,contaminated,contaminated,1.0,True
2037_png.rf.a3e1cdb486bda9b617e72da3c2300a48.jpg,contaminated,contaminated,1.0,True
202_jpg.rf.49dfc540ff707607276325bdd412c7af.jpg,contaminated,contaminated,1.0,True
1279_jpg.rf.471b03b1530977dfc6caf5bde79b6c10.jpg,contaminated,contaminated,1.0,True
1843_png.rf.9881e70cdf3203f3db3c90028f9353e1.jpg,contaminated,contaminated,1.0,True
2684_jpg.rf.a6616c76446b3231699e6c47a635265f.jpg,contaminated,contaminated,1.0,True
2365_png.rf.8f8669eddb259300c12eeb1c4ce227a9.jpg,contaminated,contaminated,1.0,True
5062_jpg.rf.fa6a1679a3ff13eeff4a6c8f03850278.jpg,contaminated,contaminated,0.9999,True
4533_jpg.rf.058e001f96675e3f1cd18764141cf947.jpg,contaminated,contaminated,1.0,True
3242_jpg.rf.5ea1b76b182c6c8d14dc741fa63f637b.jpg,contaminated,contaminated,1.0,True
5172_jpg.rf.cbea3c0157d099ffb6e2c131ff1c2aac.jpg,contaminated,contaminated,1.0,True
188_jpg.rf.8d46872c2587b7503506ed3ed32565b1.jpg,contaminated,contaminated,1.0,True
3402_jpg.rf.8ef0f10d59174ce33713c87fbd491862.jpg,contaminated,contaminated,1.0,True
4313_jpg.rf.6af37cd21ca6688323fb5f1c71f2793b.jpg,contaminated,contaminated,0.9994,True
885_png.rf.411b48e788f7cc7db4ce8aa899fa8314.jpg,contaminated,contaminated,1.0,True
364_png.rf.8d77f172a8566bdd827c458140ed7dae.jpg,contaminated,contaminated,1.0,True
2090_jpg.rf.dcb976d6f43f82a21ecbd936810d15ab.jpg,contaminated,contaminated,1.0,True
3789_png.rf.c38f8e4565342eb578056beb392e7e99.jpg,contaminated,contaminated,1.0,True
5009_jpg.rf.0b034b24efa6b0e7f7b573cb352be2fc.jpg,contaminated,contaminated,1.0,True
1875_png.rf.6ffddfdae1ca24f81bf98815f877c623.jpg,contaminated,contaminated,1.0,True
2114_jpg.rf.ce1ff9c8b43cdc13b616052337190fe8.jpg,contaminated,contaminated,1.0,True
5266_jpg.rf.a8ceffd06af84c5189d8c3f1d4a5e635.jpg,contaminated,contaminated,1.0,True
2945_jpg.rf.42039fed12f18f6d2b3525f5bd14f218.jpg,contaminated,contaminated,1.0,True
1358_png.rf.2af824d3ddccd9bc6c0418853a2fbd7b.jpg,contaminated,contaminated,1.0,True
1782_jpg.rf.ab5414e50af1df65fd5496bea2707b6b.jpg,contaminated,contaminated,1.0,True
3410_jpg.rf.aa6b5e507e7a16e5ae01baa8e7cf6683.jpg,contaminated,contaminated,1.0,True
2386_jpg.rf.6b06f41237a76e3f3e94fe70ef3b351a.jpg,contaminated,contaminated,1.0,True
4879_png.rf.91b9b3f66132d911ab45fbdb8ad45770.jpg,contaminated,contaminated,1.0,True
1301_jpg.rf.e4d37984d15a0d31b135a60e96b47f84.jpg,contaminated,contaminated,1.0,True
4088_png.rf.ed4d949d535e2620aa811cb0805f013b.jpg,contaminated,contaminated,1.0,True
3693_png.rf.ded3e19460119776f39707a8383699c0.jpg,contaminated,contaminated,1.0,True
1832_jpg.rf.17ff47e123c35e0ea30919ed8bfe3bf7.jpg,contaminated,contaminated,1.0,True
2875_jpg.rf.c2603afd2e7c33d737d129b9e13ba18b.jpg,contaminated,contaminated,1.0,True
2058_png.rf.ea7ce4d6741a4a76641e1ac7275e757e.jpg,contaminated,contaminated,1.0,True
5107_jpg.rf.c6633728e03e26cb467dd9e2a4270e94.jpg,contaminated,contaminated,1.0,True
2110_jpg.rf.d4de4e435f190324a78419da76ef3cfd.jpg,contaminated,contaminated,1.0,True
2601_jpg.rf.da831bdc13c06d50ea4a01350305b8ef.jpg,contaminated,contaminated,1.0,True
4566_png.rf.732586df0dde4903c93de3fe3796a3a4.jpg,contaminated,contaminated,1.0,True
1121_jpg.rf.3a285a37eb2f708255c53bdf38389e47.jpg,contaminated,contaminated,1.0,True
596_jpg.rf.2362eda52deb9e9279ff47f062313068.jpg,contaminated,contaminated,1.0,True
540_png.rf.2d157d364ff13e23196c8ec3f1e5abcc.jpg,contaminated,contaminated,1.0,True
4402_jpg.rf.e04c8b82434d98c2c320f6a9faefa06e.jpg,contaminated,contaminated,1.0,True
5613_jpg.rf.a1ed12555776c3113a3d4edca925abc4.jpg,contaminated,contaminated,0.9976,True
5392_jpg.rf.61bf7723b35edcc0392622ce94bdef2e.jpg,contaminated,clean,0.6004,False
4836_png.rf.b5f897837a0e105f94f19bfa34c6f923.jpg,contaminated,contaminated,1.0,True
5770_jpg.rf.b94406d4781be59ab0efb7117014619f.jpg,contaminated,contaminated,1.0,True
4940_jpg.rf.bbf6c8c80fbfa091fced6da25e11173e.jpg,contaminated,contaminated,1.0,True
1209_jpg.rf.b412394720057fb0f3b8664a11448b6b.jpg,contaminated,contaminated,1.0,True
1099_jpg.rf.e76078aa351484801773c7e8f3be717b.jpg,contaminated,contaminated,1.0,True
4818_png.rf.e1ac7cfd138119cef5b0270608a196b2.jpg,contaminated,contaminated,1.0,True
4462_jpg.rf.74107b3265909de7bd87735aa1542cce.jpg,contaminated,contaminated,1.0,True
468_jpg.rf.c3ee086acb923c7fc45a3654ca9c3497.jpg,contaminated,contaminated,1.0,True
1517_png.rf.7c7437b0981ddf94af90154cb65ada10.jpg,contaminated,contaminated,1.0,True
4897_jpg.rf.055cf7082b91f6df118f58e79cbc76d4.jpg,contaminated,contaminated,0.9994,True
5084_jpg.rf.afc664203bc8979cb57ce8636e145f8c.jpg,contaminated,contaminated,0.9999,True
5756_jpg.rf.9b69852a8963cd3bca03e902bb5f28a2.jpg,contaminated,contaminated,1.0,True
1491_jpg.rf.97782b2579af5490c47120e9a96520b5.jpg,contaminated,contaminated,1.0,True
1741_jpg.rf.39b3995025a6d82770b47016754f737c.jpg,contaminated,contaminated,1.0,True
4243_png.rf.bed4bb028eb0d884fae150221008177b.jpg,contaminated,contaminated,1.0,True
903_jpg.rf.cc9ede71a07de5ed03cd771adb779bc1.jpg,contaminated,contaminated,1.0,True
2779_jpg.rf.ba7207ecbd13da972269c2c3bf96cd70.jpg,contaminated,contaminated,1.0,True
123_jpg.rf.6d5e5504adc756e74ced61dea5df9f82.jpg,contaminated,contaminated,1.0,True
265_jpg.rf.8cf4d41935f2146fd9044466b95a185b.jpg,contaminated,contaminated,1.0,True
2700_jpg.rf.062872954d6bd73dd711ff98ae888675.jpg,contaminated,contaminated,1.0,True
612_jpg.rf.50d1908b804044922ad64c376c036e03.jpg,contaminated,contaminated,1.0,True
3246_jpg.rf.d40b48dd8bb6ac782ee5e8f97898afa3.jpg,contaminated,contaminated,1.0,True
4490_jpg.rf.ba7f2c235511a935a839f8f73d1d0f16.jpg,contaminated,contaminated,1.0,True
4045_png.rf.e43c543406d989f3f297c380f034cbd6.jpg,contaminated,contaminated,1.0,True
2785_jpg.rf.1b1e96db8ff3f0f5ff1023ab0e65af1e.jpg,contaminated,contaminated,1.0,True
5568_jpg.rf.00e59c237709226aeca8e93489c5943b.jpg,contaminated,contaminated,1.0,True
1995_png.rf.8060233b6a3b10e424a785eff82b6a33.jpg,contaminated,contaminated,1.0,True
4511_jpg.rf.05efc17bc3d27b1caa1fe7c2193c4d94.jpg,contaminated,contaminated,1.0,True
5478_jpg.rf.8e8b35fc2fb1f6f1ab2e62222df8ad09.jpg,contaminated,contaminated,1.0,True
224_jpg.rf.58eec12146538b7e482f5017ebc596a2.jpg,contaminated,contaminated,1.0,True
1227_jpg.rf.f607c7cc302e63e48bb0f0a40656d61f.jpg,contaminated,contaminated,1.0,True
372_png.rf.7166454dfc5411ccd37fe4c96d7dbcf6.jpg,contaminated,contaminated,1.0,True
2136_jpg.rf.59577c5aba29b89ca1bf4c76277ae85c.jpg,contaminated,contaminated,1.0,True
3833_png.rf.fe1a0c31822e75a7eee05adf77e5498f.jpg,contaminated,contaminated,1.0,True
5872_jpg.rf.d845948df4d951eedeed3fc3d14b15e1.jpg,contaminated,contaminated,0.8729,True
1504_png.rf.9059d5e2f7e12d10dd34a34dbdbcc3ab.jpg,contaminated,contaminated,1.0,True
1899_jpg.rf.3c9f0613a0c52e96a718896f77e4f0a0.jpg,contaminated,contaminated,1.0,True
2480_jpg.rf.e2c100573d13c46a44029948462b533a.jpg,contaminated,contaminated,1.0,True
2963_jpg.rf.cc3561ed47d0e25db1e93c7b3fd4a9f0.jpg,contaminated,contaminated,0.9942,True
1119_jpg.rf.28886c8b2d60edb9d03610c97f5f21ea.jpg,contaminated,contaminated,1.0,True
4693_png.rf.ac8418cea53a2ffed0f8189d9296d55a.jpg,contaminated,contaminated,1.0,True
2671_jpg.rf.25e6d64019e79762ef104d69c83a9ff5.jpg,contaminated,contaminated,1.0,True
4800_png.rf.62f6a8f6bdb70a2d39ee84c0144b33be.jpg,contaminated,contaminated,1.0,True
4855_png.rf.61da5f0a5b85e94f103f6e87a1877f87.jpg,contaminated,contaminated,1.0,True
1947_jpg.rf.86e3171460d31ff22e90bc17d7d3cf5c.jpg,contaminated,contaminated,1.0,True
4828_png.rf.2cb3c6d1fc2769737a8c0825f8069771.jpg,contaminated,contaminated,1.0,True
771_jpg.rf.7e451c12104f6205f47b2d25e2abac7a.jpg,contaminated,contaminated,1.0,True
3701_png.rf.8e0415f0026ff3e97359b5bf243d1626.jpg,contaminated,contaminated,1.0,True
4001_png.rf.ca5cf9584dccabbe9cd5ab3d2077d6b8.jpg,contaminated,contaminated,1.0,True
2959_jpg.rf.89b039d24a00cd50e811ea3c0f5e4096.jpg,contaminated,contaminated,1.0,True
5880_jpg.rf.c008964f1425cc896e4a7372f506dd76.jpg,contaminated,contaminated,1.0,True
1886_jpg.rf.42452e775f7e28abdacb6f4b82dfe2a3.jpg,contaminated,contaminated,1.0,True
889_jpg.rf.68a027f9408c75c09299562161af4d0f.jpg,contaminated,contaminated,1.0,True
2473_jpg.rf.124438f3681348947fbf365403397e8f.jpg,contaminated,contaminated,1.0,True
3369_png.rf.a33e2c26137460a683b851e7c17ad2c8.jpg,contaminated,contaminated,1.0,True
2326_jpg.rf.0a0d6c712fb0dce282210efecbfda4b9.jpg,contaminated,contaminated,1.0,True
1454_jpg.rf.8bc79b4ec0d801c82e82341f247468f7.jpg,contaminated,contaminated,1.0,True
2660_jpg.rf.22899b1b19d0ef5ebf742cd3301b987e.jpg,contaminated,contaminated,1.0,True
864_png.rf.1fa8e860a89774c8afca5fcd94ab034e.jpg,contaminated,contaminated,1.0,True
5176_jpg.rf.d1f666f4feca090b94d7bb779677a21e.jpg,contaminated,contaminated,0.9989,True
1732_jpg.rf.82bcf69531238f572235a5d212d509b8.jpg,contaminated,contaminated,1.0,True
860_png.rf.96042f07902963bb24701c814a2f3a24.jpg,contaminated,contaminated,1.0,True
694_jpg.rf.cc214d0051546fd78c8608ab573a7f97.jpg,contaminated,contaminated,1.0,True
5105_jpg.rf.7af55d0750ef604b31d13ea914500e3d.jpg,contaminated,contaminated,1.0,True
361_png.rf.10ab0048266965bbecae3ef73807c976.jpg,contaminated,contaminated,1.0,True
2140_jpg.rf.5b68f37cb5852022554b17678acf279e.jpg,contaminated,contaminated,1.0,True
4238_png.rf.c65c221b6fb3400f4e92fc8859b07415.jpg,contaminated,contaminated,1.0,True
2241_jpg.rf.c37a67c5408147407355237ac1722663.jpg,contaminated,contaminated,1.0,True
3917_png.rf.b136513d5fc1cf2e102e6d29d436a1e7.jpg,contaminated,contaminated,1.0,True
3397_jpg.rf.50d056cc29005b3c5669e19aa167f2b9.jpg,contaminated,contaminated,1.0,True
5438_jpg.rf.44c3ea7f96ec65e167df519e990ed05c.jpg,contaminated,contaminated,1.0,True
5628_jpg.rf.a5a25b92cae4461885ae09430233070d.jpg,contaminated,contaminated,1.0,True
1364_png.rf.7a2202afa0428647914c4908123f3139.jpg,contaminated,contaminated,1.0,True
660_jpg.rf.10805442fd1f67cf711ac865cda1e758.jpg,contaminated,contaminated,1.0,True
1082_jpg.rf.33824e756544c1573fb62d403295d5d1.jpg,contaminated,contaminated,1.0,True
4222_png.rf.c6c4fef9971701ff66ef73833bbbe1f4.jpg,contaminated,contaminated,1.0,True
4405_jpg.rf.3a6e854343462a300d2cda8b72e19033.jpg,contaminated,contaminated,1.0,True
952_jpg.rf.77bb2dc6b04a5ff114354476d9a01e6e.jpg,contaminated,contaminated,1.0,True
4096_png.rf.4d434cce2190e96828ba8fb285e76376.jpg,contaminated,contaminated,1.0,True
1615_jpg.rf.4ca45a37dc0641394a5de395e0b5695a.jpg,contaminated,contaminated,1.0,True
199_jpg.rf.0898b3dbbb4cab7df4de06be8f117538.jpg,contaminated,contaminated,1.0,True
466_jpg.rf.98db34827357a6f2bba5c3d4f2a5bff2.jpg,contaminated,contaminated,1.0,True
3287_jpg.rf.f82c5a2ef86dc979d8c8bce066df1c03.jpg,contaminated,contaminated,1.0,True
268_jpg.rf.4c5050979efb9d94b84e8ab504dccc10.jpg,contaminated,contaminated,1.0,True
3127_jpg.rf.0581cf51743ec7ffe70c9358b58a6752.jpg,contaminated,contaminated,1.0,True
3531_png.rf.2124d97f9e27c77a6c9d0553c5d3fa8b.jpg,contaminated,contaminated,1.0,True
4354_jpg.rf.f70abf3e11ef7ed9661e476b82b310c4.jpg,contaminated,contaminated,0.9997,True
1153_jpg.rf.762cfeccdeae97e943792d885513facb.jpg,contaminated,contaminated,1.0,True
4769_png.rf.74e1db872b107b69a6ee872ea6d7aa48.jpg,contaminated,contaminated,1.0,True
5281_jpg.rf.282e3b58d9e04bd09d82de057f98e3c5.jpg,contaminated,contaminated,1.0,True
2810_jpg.rf.4d580e09f630d9c786c7fed5d6f23885.jpg,contaminated,contaminated,1.0,True
4963_jpg.rf.a20db13809cb8537498c5041fc794373.jpg,contaminated,contaminated,1.0,True
2566_jpg.rf.368bc801332bee9a4a9b19af8603fcd8.jpg,contaminated,contaminated,1.0,True
4399_jpg.rf.de70c4e286cab265d23d23b582748884.jpg,contaminated,contaminated,1.0,True
5487_jpg.rf.7fad92e9f6285d3c0d72eaf0945e6d08.jpg,contaminated,contaminated,0.9983,True
1621_jpg.rf.e034a690ffec8fcb426ffd2ff60c3d86.jpg,contaminated,contaminated,1.0,True
3614_png.rf.153f1579a776f19ba20298b5c34f4c75.jpg,contaminated,contaminated,1.0,True
1513_png.rf.b3ad3f47ec8c8ebbe809b9ef4cb0c23a.jpg,contaminated,contaminated,1.0,True
703_jpg.rf.82b724ea5a4f6719437c5942e71bdb4f.jpg,contaminated,contaminated,1.0,True
5362_jpg.rf.e7cea6f2796e110c29e3caa38363373d.jpg,contaminated,contaminated,0.9998,True
273_jpg.rf.3953fcd54154ceae007e19fe78961ee6.jpg,contaminated,contaminated,1.0,True
4852_png.rf.b3e60dd67bafc273a7abd3bb7e3f1135.jpg,contaminated,contaminated,1.0,True
3659_png.rf.a484c25cc11f43d47f8a7909dc925001.jpg,contaminated,contaminated,1.0,True
2953_jpg.rf.7385619d50fb585dc527987e3422eaac.jpg,contaminated,contaminated,1.0,True
3337_png.rf.e26e26b915bc111d85cfa034dacee517.jpg,contaminated,contaminated,1.0,True
5373_jpg.rf.7c38e4233183484e3d643aa906148094.jpg,contaminated,contaminated,1.0,True
3971_png.rf.16e42787e1726a1a8e476dbdca4771bb.jpg,contaminated,contaminated,1.0,True
603_jpg.rf.fef275289211174d4cc61a78c93243c7.jpg,contaminated,contaminated,1.0,True
560_png.rf.f81911aede844ee0c25ce4fb364e264d.jpg,contaminated,contaminated,1.0,True
1531_png.rf.4d110ad4646e4f1e3f722f9a52ea6f03.jpg,contaminated,contaminated,1.0,True
1286_jpg.rf.5e96907d7f9ca5212340f89ffb3a8f08.jpg,contaminated,contaminated,1.0,True
1528_png.rf.bf78342e67c8f4162e7341a4d8a3903a.jpg,contaminated,contaminated,1.0,True
3330_jpg.rf.b716e1c573d7e5a95e1a29089e3df352.jpg,contaminated,contaminated,1.0,True
5977_jpg.rf.28147f9a6f3b8b74a627e0020e1fef43.jpg,contaminated,contaminated,1.0,True
4909_jpg.rf.be94d6300738a0e52c9a0db172a73684.jpg,contaminated,contaminated,1.0,True
3037_png.rf.8fb79c50575bce4934f9b32a15a6a3d1.jpg,contaminated,contaminated,1.0,True
5209_jpg.rf.4e96ac89a00c0c843cd6503e9076c1a1.jpg,contaminated,contaminated,1.0,True
5958_jpg.rf.7427be208c66c5063bbaaa08eda63df5.jpg,contaminated,contaminated,1.0,True
5048_jpg.rf.392335c02a9426e519ce4db0d2b10736.jpg,contaminated,contaminated,1.0,True
5278_jpg.rf.7aa250adfe9844f425c241cf1236c677.jpg,contaminated,contaminated,1.0,True
